Godot Engine v4.7.2.stable.official.ed1daf0bf - https://godotengine.org
OpenGL API 3.3.0 NVIDIA 591.74 - Compatibility - Using Device: NVIDIA - NVIDIA GeForce GTX 1660 Ti

HH_GT06_BENCHMARK_CADENCE {"os_low_processor_usage_mode":true,"os_low_processor_usage_mode_sleep_usec":6900,"pid":14948,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","settings":{"interface/editor/display/update_continuously":false,"interface/editor/timers/low_processor_mode_sleep_usec":6900,"interface/editor/timers/unfocused_low_processor_mode_sleep_usec":6900,"run/output/max_lines":100},"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":167296895,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":167800000,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":168303684,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":168807745,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":169311284,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":169816005,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":170318938,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":170822637,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":171327922,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":171830068,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":172333371,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":172837453,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":173340497,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":173844662,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":174348975,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":174851932,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":175355970,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":175859513,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":176363720,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":176867468,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":177370634,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":177874414,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":178377412,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":178882202,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":179385339,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":179888830,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":180392717,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":180896049,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":181400767,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":181904450,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":182407110,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":182910773,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":183415391,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":183918204,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":184422446,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":184926383,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":185429589,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":185934119,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":186437437,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":186940974,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":187444687,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":187948907,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":188451654,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":188955119,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":189459551,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":189962901,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":190466662,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":190971427,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":191474235,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":191977392,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":192481268,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":192985177,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":193489053,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":193992348,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":194496591,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":195000463,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":195503732,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":196007171,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":196511393,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":197015047,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":197518921,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":198022666,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":198526544,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":199030269,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":199533303,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":200037455,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":200540664,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":201043953,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":201548840,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":202051720,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":202555569,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":203060042,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":203563412,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":204067317,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":204569880,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":205074148,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":205578898,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":206081351,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":206405474,"phase":"HOST_START","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_BENCHMARK_START {"batch_index":2,"command_batch_sha256":"bc209c53b9cc4df804df4d36c24449404c7b3ede4d4bae1b94fd458b8ecc6745","deadline_mono_us":752680929,"generation":201,"issued_mono_us":152680929,"max_status_gap_ms":505.285,"process_frame":23707,"ready_file":"benchmark/out/ready-02.json","ready_sha256":"a233c30423edefa978412c4c79f7baccf0a49b2d0675afea128b7b45315ba89c","root_instance_id":2887442830818,"semantic_sha256":"f3fd9f270886a056f469e70586795e06c8d47b651021a22366629ab06d886162","start_file":"benchmark/input/start-02.json","start_observed_mono_us":206405469,"start_sha256":"dc4e3ddb3eb88bf1dc4d4c0100c1c22f19df47870568c3540ec2a6a4194455bc","start_size_bytes":500}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":0,"main_thread":true,"monotonic_us":206405745,"phase":"CYCLE_BEGIN","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":0,"entry_event_us":206502612,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23711,"process_entry_us":206502578,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":206502597,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":201,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":2,"call_entry_us":206502796,"call_return_us":206600857,"cycle":0,"entry_event_us":206502612,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":23717,"next_process_entry_us":206622211,"next_process_exit_frame":23717,"next_process_exit_us":206625420,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23711,"process_entry_us":206502578,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":206625400,"run_id":"gt06-s105-handles-02","save_process_exit_frame":23716,"save_process_exit_us":206600866,"save_result":0,"save_start_us":206502597,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":201,"signal_frame":23716,"signal_us":206593392,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":1,"entry_event_us":206761940,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23724,"process_entry_us":206761910,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":206761927,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":202,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":2,"call_entry_us":206762130,"call_return_us":206872460,"cycle":1,"entry_event_us":206761940,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":23730,"next_process_entry_us":206878845,"next_process_exit_frame":23730,"next_process_exit_us":206882215,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23724,"process_entry_us":206761910,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":206882192,"run_id":"gt06-s105-handles-02","save_process_exit_frame":23729,"save_process_exit_us":206872470,"save_result":0,"save_start_us":206761927,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":202,"signal_frame":23729,"signal_us":206863966,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":1,"main_thread":true,"monotonic_us":206927516,"phase":"CYCLE_SETTLE","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":2,"entry_event_us":207073700,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23737,"process_entry_us":207073665,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":207073685,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":203,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":2,"call_entry_us":207073905,"call_return_us":207170425,"cycle":2,"entry_event_us":207073700,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":23743,"next_process_entry_us":207194323,"next_process_exit_frame":23743,"next_process_exit_us":207197317,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23737,"process_entry_us":207073665,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":207197300,"run_id":"gt06-s105-handles-02","save_process_exit_frame":23742,"save_process_exit_us":207170434,"save_result":0,"save_start_us":207073685,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":203,"signal_frame":23742,"signal_us":207162167,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":3,"entry_event_us":207355679,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23750,"process_entry_us":207355651,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":207355665,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":204,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":3,"main_thread":true,"monotonic_us":207462077,"phase":"SAVE_WAIT","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_COMPLETE {"batch":2,"call_entry_us":207355836,"call_return_us":207455337,"cycle":3,"entry_event_us":207355679,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":23756,"next_process_entry_us":207462060,"next_process_exit_frame":23756,"next_process_exit_us":207467715,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23750,"process_entry_us":207355651,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":207467693,"run_id":"gt06-s105-handles-02","save_process_exit_frame":23755,"save_process_exit_us":207455345,"save_result":0,"save_start_us":207355665,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":204,"signal_frame":23755,"signal_us":207447698,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":4,"entry_event_us":207585746,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23763,"process_entry_us":207585721,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":207585735,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":205,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_COMPLETE {"batch":2,"call_entry_us":207585881,"call_return_us":207683086,"cycle":4,"entry_event_us":207585746,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":23769,"next_process_entry_us":207687561,"next_process_exit_frame":23769,"next_process_exit_us":207690538,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23763,"process_entry_us":207585721,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":207690524,"run_id":"gt06-s105-handles-02","save_process_exit_frame":23768,"save_process_exit_us":207683094,"save_result":0,"save_start_us":207585735,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":205,"signal_frame":23768,"signal_us":207676415,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":5,"entry_event_us":207826181,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23776,"process_entry_us":207826157,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":207826170,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":206,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_BENCHMARK_HEARTBEAT {"batch":2,"cycle":5,"main_thread":true,"monotonic_us":208051865,"phase":"SAVE_WAIT","pid":14948,"run_id":"gt06-s105-handles-02"}
HH_GT06_S103_SAVE_COMPLETE {"batch":2,"call_entry_us":207826389,"call_return_us":208046970,"cycle":5,"entry_event_us":207826181,"event":"save_complete","failed":false,"formal_acceptance":false,"next_process_entry_frame":23782,"next_process_entry_us":208051846,"next_process_exit_frame":23782,"next_process_exit_us":208056051,"observation_complete":true,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23776,"process_entry_us":207826157,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","readback_end_us":208056033,"run_id":"gt06-s105-handles-02","save_process_exit_frame":23781,"save_process_exit_us":208046978,"save_result":0,"save_start_us":207826170,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":206,"signal_frame":23781,"signal_us":208039543,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
HH_GT06_S103_SAVE_ENTER {"batch":2,"cycle":6,"entry_event_us":208204909,"event":"save_enter","formal_acceptance":false,"pid":14948,"probe_source_sha256":"13e65360cd0bc0033d0ad414fb3238e216b0d6dcc08e57dc7026ec4fc9eb8b95","process_entry_frame":23789,"process_entry_us":208204885,"profile_sha256":"0cd5b53055853b592d4376a6b8a89d69c70ea5facc40dfc25ebd6fcd6dbf4d85","run_id":"gt06-s105-handles-02","save_start_us":208204899,"schema_id":"hh-studio.s103-native-save","schema_version":"1.0.0","sequence":207,"source_closure_sha256":"7635a470cef554c1a60e1d9427f59998737d3bb829c3a1f134e426cdf9275467"}
